date,text
2020-06-26,trump is taking the 2020 election to a dark place
2020-06-26,congress looks to retired top general to oversee coronavirus commission
2020-06-26,federally funded texas testing sites granted partial extension after outcry
2020-06-26,"fact check: trump falsely claims biden, who has committed to the debates, is trying to get out of debating"
2020-06-26,liz cheney posts photo of former vp in face mask and says 'real men wear masks'
2020-06-26,black trans model jari jones fronts calvin klein's pride campaign
2020-06-26,pressure mounts on desantis as coronavirus cases spike in florida
2020-06-26,"fact check: trump falsely claims biden, who has committed to the debates, is trying to get out of debating"
2020-06-27,trump campaign postpones pence's campaign events in florida and arizona
2020-06-27,"fact-checking biden on gop tax cuts, naacp endorsement, and other false and misleading claims"
2020-06-27,ny times: trump told in march that russia offered bounties for us troops in afghanistan
2020-06-27,interior secretary threatens to withhold funds from state and local governments unless they protect monuments
2020-06-27,trump campaign postpones pence's campaign events in florida and arizona
2020-06-27,measures to protect trump from coronavirus scale up even as he seeks to move on
2020-06-27,debate over renaming fort bragg looms over senate race and other down ballot contest
2020-06-27,washington post: trump campaign had social distancing stickers removed before tulsa rally
2020-06-27,panicking trump tries to change the subject
2020-06-27,trump's effort to dismantle obamacare during the pandemic might be his riskiest move yet
2020-06-27,interior secretary threatens to withhold funds from state and local governments unless they protect monuments
2020-06-27,military announces plans for flyovers across the country as part of july 4th celebrations
